,road,id,model_type,name,lat,lon,length,condition
392,N1,100393,bridge,HASNA BAD BOX CULVERT,22.4375035216216,91.7386659473513,3.0,A
393,N1,100394,link,Link,22.4362886567567,91.73915933329724,310.0000000000023,None
394,N1,100395,bridge,VATERIE BRIDGE,22.4350737918918,91.7396527192432,40.0,A
395,N1,100396,link,Link,22.4285576727459,91.7438368492216,1649.000000000001,None
396,N1,100397,bridge,DHAMAKHALI BRIDGE,22.4220415536,91.7480209792,35.1,B
397,N1,100398,link,Link,22.41252804905,91.752297547725,2326.999999999998,None
398,N1,100399,bridge,VATIARI CULVERT,22.4030145445,91.75657411625,5.0,A
399,N1,100400,link,Link,22.399677213763248,91.75741463716385,768.0000000000007,None
400,N1,100401,bridge,T. B HOSPITAL GATE BOX CULVERT,22.3963398830265,91.7582551580777,3.0,A
401,N1,100402,link,Link,22.394528708794347,91.75867168595124,406.0000000000059,None
402,N1,100403,bridge,GAMMON BRIDGE,22.3927175345622,91.7590882138248,18.0,A
403,N1,100404,link,Link,22.388981708641097,91.7607969357924,926.9999999999925,None
404,N1,100405,bridge,PAKKA MATA BOX CULVERT,22.38524588272,91.76250565776,3.0,A
405,N1,100406,link,Link,22.3824735326933,91.76477665554665,790.9999999999968,None
406,N1,100407,bridge,GLAXO BOX CULVERT,22.3797011826666,91.7670476533333,8.3,A
407,N1,100408,link,Link,22.374692655163052,91.7704867621276,1045.000000000016,None
408,N1,100409,bridge,CORNAIL HAT BOX CULVERT,22.3696841276595,91.7739258709219,3.0,A
409,N1,100410,link,Link,22.36479493512935,91.8130976813695,10049.999999999984,None
410,N1,100411,bridge,BOALIA BOX CULVERT,22.3599057425992,91.8522694918171,4.65,C
411,N1,100412,link,Link,22.356086607037298,91.85244577082655,882.000000000005,None
412,N1,100413,bridge,Bakulia Bridge,22.3522674714754,91.852622049836,15.8,A
413,N1,100414,link,Link,22.34590341116765,91.85300460391059,1468.999999999994,None
414,N1,100415,bridge,HAFAS BAGAR BRIDGE,22.3395393508599,91.8533871579852,38.4,B
415,N1,100416,link,Link,22.33765333625465,91.85362042538435,489.0000000000043,None
416,N1,100417,bridge,RAZAKATI BRIDGE,22.3357673216494,91.8538536927835,39.4,B
417,N1,100418,link,Link,22.3353413292525,91.85362579858244,118.99999999999977,None
418,N1,100419,bridge,RAJAKHALI RCC GIDER BRIDGE,22.3349153368556,91.8533979043814,48.5,A
419,N1,100420,link,Link,22.330780236885403,91.85307864726019,1045.000000000016,None
420,N1,100421,bridge,Sha Amanot Bridge,22.3266451369152,91.852759390139,954.5,A
421,N1,100422,link,Link,22.3197858249092,91.854470653134,1616.9999999999902,None
422,N1,100423,bridge,Shikalbaha Bridge,22.3129265129032,91.856181916129,17.3,A
423,N1,100424,link,Link,22.309692134451602,91.8583154720645,861.9999999999948,None
424,N1,100425,bridge,SHIKALBAHA,22.306457756,91.860449028,15.2,C
425,N1,100426,link,Link,22.30454065421355,91.86200686254365,540.9999999999968,None
426,N1,100427,bridge,SOUTH MITTACHORI,22.3026235524271,91.8635646970873,3.0,A
427,N1,100428,link,Link,22.3014543408893,91.864431363902,308.00000000002115,None
428,N1,100429,bridge,SHIKALBAHA BOX CULVERT,22.3002851293515,91.8652980307167,5.7,B
429,N1,100430,link,Link,22.2989100777039,91.86583053111535,325.9999999999934,None
430,N1,100431,bridge,KADUMTOLI CULVERT,22.2975350260563,91.866363031514,3.0,A
431,N1,100432,link,Link,22.295385828484797,91.86739954830965,540.9999999999968,None
432,N1,100433,bridge,ISLAMPUR CULVERT,22.2932366309133,91.8684360651053,1.5,A
433,N1,100434,link,Link,22.292439386044848,91.86936360314084,304.00000000000205,None
434,N1,100435,bridge,NOLBILA CULVERT,22.2916421411764,91.8702911411764,3.0,A
435,N1,100436,link,Link,22.292125035688848,91.87165562942485,322.00000000000273,None
436,N1,100437,bridge,SHIKALBAHA MORE,22.2926079302013,91.8730201176733,3.0,A
437,N1,100438,link,Link,22.2944389000816,91.8768864599773,697.0000000000027,None
438,N1,100439,bridge,Sikolbaha Bridge-1,22.2962698699619,91.8807528022813,116.13,A
439,N1,100440,link,Link,22.2975533965194,91.88405204228555,967.9999999999893,None
440,N1,100441,bridge,SHANTERHAT CULVERT,22.2988369230769,91.8873512822898,3.0,B
441,N1,100442,link,Link,22.30046975063535,91.8933047823343,1270.9999999999866,None
442,N1,100443,bridge,SHANTERHAT BOX CULVERT,22.3021025781938,91.8992582823788,3.1,B
443,N1,100444,link,Link,22.30281956421155,91.90184050208384,556.0000000000116,None
444,N1,100445,bridge,KUSUMPUR BOX CULVERT,22.3035365502293,91.9044227217889,3.0,A
445,N1,100446,link,Link,22.30592776898255,91.90931901136615,1171.999999999997,None
446,N1,100447,bridge,tassi bazer(R),22.3083189877358,91.9142153009434,3.0,A
447,N1,100448,link,Link,22.3110368354226,91.91726646937761,872.9999999999905,None
448,N1,100449,bridge,MONSHA CULVERT,22.3137546831094,91.9203176378118,3.0,A
449,N1,100450,link,Link,22.314750746028352,91.92233502548481,512.0000000000005,None
450,N1,100451,bridge,UTTOR SONAPUR,22.3157468089473,91.9243524131578,3.0,A
451,N1,100452,link,Link,22.3147516848736,91.9291678221789,1050.0000000000114,None
452,N1,100453,bridge,Pirol,22.3137565607999,91.9339832312,5.3,A
453,N1,100454,link,Link,22.311097985361748,91.94118596458216,1855.0000000000182,None
454,N1,100455,bridge,UZIRPUR HIGH SCHOOL,22.3084394099236,91.9483886979643,3.0,A
455,N1,100456,link,Link,22.30452050716175,91.95711723528215,2320.9999999999695,None
456,N1,100457,bridge,Patiya Bridge,22.3006016043999,91.9658457726,50.3,B
457,N1,100458,link,Link,22.29587340207055,91.97460629891316,2253.0000000000427,None
458,N1,100459,bridge,PALYA BUS STATION,22.2911451997412,91.9833668252263,12.4,A
459,N1,100460,link,Link,22.288538607953903,91.98783801161315,1113.999999999976,None
460,N1,100461,bridge,Srimi Bridge,22.2859320161666,91.992309198,61.0,B
461,N1,100462,link,Link,22.283537242731903,91.99593318381079,940.9999999999741,None
462,N1,100463,bridge,KOMOLMUNSHE HAT BOX CULVERT,22.2811424692972,91.9995571696216,14.0,B
463,N1,100464,link,Link,22.27611602214855,92.0025772098108,1394.0000000000055,None
464,N1,100465,bridge,KHORNA CULVERT,22.2710895749999,92.00559725,3.0,A
465,N1,100466,link,Link,22.2661254747983,92.00645041693545,1136.000000000024,None
466,N1,100467,bridge,Korna Bridge,22.2611613745967,92.0073035838709,15.2,B
467,N1,100468,link,Link,22.26010648015545,92.0077073538402,245.00000000000455,None
468,N1,100469,bridge,AJIMPUR CUL,22.2590515857142,92.0081111238095,9.8,C
469,N1,100470,link,Link,22.2569945340884,92.0092066262704,521.9999999999914,None
470,N1,100471,bridge,MOJAFFARABAD,22.2549374824626,92.0103021287313,9.2,A
471,N1,100472,link,Link,22.25402872193035,92.0111370008398,269.00000000000546,None
472,N1,100473,bridge,MOJAFFORABAD BOX CULVERT,22.2531199613981,92.0119718729483,6.0,A
473,N1,100474,link,Link,22.25091648815715,92.01390298776789,651.9999999999868,None
474,N1,100475,bridge,MOJAFFORABAD,22.2487130149162,92.0158341025875,9.4,A
475,N1,100476,link,Link,22.2445495862681,92.01881296809955,1247.9999999999905,None
476,N1,100477,bridge,ROWSONAT CUL,22.24038615762,92.0217918336116,14.0,A
477,N1,100478,link,Link,22.2385103554287,92.0225282912662,466.0000000000082,None
478,N1,100479,bridge,KANCHANAGAR CUL,22.2366345532374,92.0232647489208,14.0,A
479,N1,100480,link,Link,22.23406618796125,92.02411520501595,651.9999999999868,None
480,N1,100481,bridge,Kanchon Nagar Bridge,22.2314978226851,92.0249656611111,12.7,B
481,N1,100482,link,Link,22.22877933777275,92.0257153484045,435.0000000000023,None
482,N1,100483,bridge,NORTH JOARA PAKKAR DOKAN,22.2260608528604,92.0264650356979,9.4,B
483,N1,100484,link,Link,22.22416642132815,92.02692181682849,435.0000000000023,None
484,N1,100485,bridge,GASBAREA BOX CULVERT,22.2222719897959,92.0273785979591,14.0,A
485,N1,100486,link,Link,22.21892967014065,92.02820081868825,782.0000000000391,None
486,N1,100487,bridge,GASBAREA COLLEGE BOX CULVERT,22.2155873504854,92.0290230394174,9.2,A
487,N1,100488,link,Link,22.21134500216575,92.0326777546737,1282.9999999999586,None
488,N1,100489,bridge,MAZAR POINT BRIDGE,22.2071026538461,92.03633246993,50.4,C
489,N1,100490,link,Link,22.206043206813348,92.0373318519668,338.0000000000223,None
490,N1,100491,bridge,KHOLGHAR CUL,22.2049837597806,92.0383312340036,9.2,B
491,N1,100492,link,Link,22.189450827655648,92.0458118887895,4017.9999999999723,None
492,N1,100493,bridge,NOYARHAT,22.1739178955307,92.0532925435754,12.3,B
493,N1,100494,link,Link,22.1662725880879,92.06074942662639,2695.00000000005,None
494,N1,100495,bridge,Sangu Bridge,22.1586272806451,92.0682063096774,211.0,B
495,N1,100496,link,Link,22.1542397976041,92.06891969076099,1139.9999999999864,None
496,N1,100497,bridge,KATGOR CULVERT,22.1498523145631,92.0696330718446,9.2,A
497,N1,100498,link,Link,22.1434022737486,92.06978159999414,1445.9999999999695,None
498,N1,100499,bridge,MOULOVER DOKAN,22.1369522329341,92.0699301281437,12.4,A
499,N1,100500,link,Link,22.1347365378956,92.07004333239479,500.0,None
500,N1,100501,bridge,PATATR PULL CULVERT,22.1325208428571,92.0701565366459,15.4,A
501,N1,100502,link,Link,22.131218435714253,92.07037950403719,298.0000000000018,None
502,N1,100503,bridge,Pathanerpul Bridge,22.1299160285714,92.0706024714285,33.65,A
503,N1,100504,link,Link,22.12882491480115,92.07080184952865,252.9999999999859,None
504,N1,100505,bridge,Noyakhalar Muk Bridge,22.1277338010309,92.0710012276288,27.9,A
505,N1,100506,link,Link,22.125405700001302,92.0713511379789,513.0000000000337,None
506,N1,100507,bridge,NOYAKHALARMUK,22.1230775989717,92.071701048329,15.4,A
507,N1,100508,link,Link,22.1217825498186,92.07183578090326,343.00000000001774,None
508,N1,100509,bridge,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,22.1204875006655,92.0719705134775,20.4,A
509,N1,100510,link,Link,22.1169199928859,92.0723287088664,841.9999999999845,None
510,N1,100511,bridge,KARANERHAT CULVERT,22.1133524851063,92.0726869042553,5.0,A
511,N1,100512,link,Link,22.10346499277835,92.0765958519024,2389.9999999999864,None
512,N1,100513,bridge,KOACHIA(MADARBHI),22.0935775004504,92.0805047995495,11.2,A
513,N1,100514,link,Link,22.08882216601465,92.08685086867425,1706.9999999999936,None
514,N1,100515,bridge,MITADIGI ACADEMY,22.0840668315789,92.093196937799,2.0,A
515,N1,100516,link,Link,22.08229371978945,92.09584123461374,708.0000000000268,None
516,N1,100517,bridge,MITADIGI,22.080520608,92.0984855314285,12.6,A
517,N1,100518,link,Link,22.07504034467795,92.10138047757864,1399.9999999999773,None
518,N1,100519,bridge,RAJGHATA BRIDGE,22.0695600813559,92.1042754237288,30.3,A
519,N1,100520,link,Link,22.0687350185931,92.10491421363115,235.99999999999,None
520,N1,100521,bridge,THAKUR DIGI BOX CULVERT,22.0679099558303,92.1055530035335,2.0,A
521,N1,100522,link,Link,22.06583333580985,92.10632955650355,525.0000000000341,None
522,N1,100523,bridge,Khoria Nagar Bridge,22.0637567157894,92.1071061094736,38.5,A
523,N1,100524,link,Link,22.0623214328947,92.1074197397368,329.9999999999841,None
524,N1,100525,bridge,NOYA PARA BOX CULVERT,22.06088615,92.10773337,2.5,A
525,N1,100526,link,Link,22.05869563276695,92.10840941461166,509.9999999999909,None
526,N1,100527,bridge,PODUA NOYA PARA BOX CULVERT,22.0565051155339,92.1090854592233,8.2,A
527,N1,100528,link,Link,22.05421737873465,92.10907342396645,512.0000000000005,None
528,N1,100529,bridge,PODUA BAZAR BOX CULVERT,22.0519296419354,92.1090613887096,12.6,A
529,N1,100530,link,Link,22.048012949276497,92.10806217082535,922.0000000000255,None
530,N1,100531,bridge,BARO AWLIA(R),22.0440962566176,92.1070629529411,13.64,A
531,N1,100532,link,Link,22.040843054597453,92.1055260311097,835.9999999999559,None
532,N1,100533,bridge,TALOCKDNR PARA BOX CULVERT,22.0375898525773,92.1039891092783,2.5,A
533,N1,100534,link,Link,22.03472736861665,92.10405688797246,652.0000000000437,None
534,N1,100535,bridge,AMIRABAD BOX CULVERT,22.031864884656,92.1041246666666,2.5,A
535,N1,100536,link,Link,22.030283124146152,92.10377699696966,377.00000000000955,None
536,N1,100537,bridge,Amirabad Bridge,22.0287013636363,92.1034293272727,68.8,A
537,N1,100538,link,Link,22.02735295556675,92.10306303582766,321.9999999999459,None
538,N1,100539,bridge,AMIRABAD LOHAGOR BOX CULVERT,22.0260045474972,92.1026967443826,2.0,A
539,N1,100540,link,Link,22.02325128767055,92.10206225626496,650.0000000000341,None
540,N1,100541,bridge,AMIRABAD LOHAGORA BOX CULVERT,22.0204980278439,92.1014277681473,10.0,A
541,N1,100542,link,Link,22.0141590390832,92.0971021747188,1831.0000000000173,None
542,N1,100543,bridge,LOHAGORA L.S BOX CULVERT,22.0078200503225,92.0927765812903,3.0,A
543,N1,100544,link,Link,22.005996332150453,92.09167260795695,491.9999999999618,None
544,N1,100545,bridge,DIGIRPARK BOX CULVERT,22.0041726139784,92.0905686346236,12.6,A
545,N1,100546,link,Link,22.002301126989202,92.0894440056451,508.0000000000382,None
546,N1,100547,bridge,DIGIRPAR BOX CULVERT,22.00042964,92.0883193766666,6.2,A
547,N1,100548,link,Link,21.99813280208405,92.0878891446404,544.9999999999591,None
548,N1,100549,bridge,ZADUNAGOR FILLING BOX CULVERT,21.9958359641681,92.0874589126142,3.0,A
549,N1,100550,link,Link,21.995788483180903,92.087452488574,11.000000000024102,None
550,N1,100551,bridge,ZADUNAPUR SHAPIR FILLING STATION -(2) BOX CULVERT,21.9957410021937,92.0874460645338,12.4,A
551,N1,100552,link,Link,21.99398722045165,92.0869021359535,423.9999999999782,None
552,N1,100553,bridge,Khasmahal Bridge,21.9922334387096,92.0863582073732,58.5,A
553,N1,100554,link,Link,21.991256841542302,92.0860220868116,232.00000000002774,None
554,N1,100555,bridge,ZADUNAGOR BUS STATION BOX CULVERT,21.990280244375,92.08568596625,14.2,A
555,N1,100556,link,Link,21.988660559256452,92.0848401658836,408.00000000001546,None
556,N1,100557,bridge,Aadunagor bridge,21.9870408741379,92.0839943655172,24.2,A
557,N1,100558,link,Link,21.9844724589557,92.08238384596609,669.9999999999591,None
558,N1,100559,bridge,HATIAR PULL PC GIDER BRIDGE,21.9819040437735,92.080773326415,22.5,A
559,N1,100560,link,Link,21.98118320357965,92.07982247679016,266.9999999999959,None
560,N1,100561,bridge,HATIAR PULL BOX CULVERT,21.9804623633858,92.0788716271653,18.7,A
561,N1,100562,link,Link,21.9798804688274,92.0773604267405,345.0000000000273,None
562,N1,100563,bridge,SHIX DAR PARA BOX CULVERT,21.979298574269,92.0758492263157,3.5,A
563,N1,100564,link,Link,21.9765834886094,92.07208485263669,1089.999999999975,None
564,N1,100565,bridge,MUSKAMPANI PARA BOX CULVERT,21.9738684029498,92.0683204789577,2.5,A
565,N1,100566,link,Link,21.9714132613153,92.0662352953299,752.0000000000095,None
566,N1,100567,bridge,AODU NAGOR (2) BOX CULVERT,21.9689581196808,92.0641501117021,1.5,A
567,N1,100568,link,Link,21.96558598846785,92.0637334940863,670.9999999999923,None
568,N1,100569,bridge,Rataykul Bridge,21.9622138572549,92.0633168764705,22.4,A
569,N1,100570,link,Link,21.960726984272597,92.06429800315459,386.0000000000241,None
570,N1,100571,bridge,BONPUKR PARA BOX CULVERT,21.9592401112903,92.0652791298387,8.2,A
571,N1,100572,link,Link,21.9586361374633,92.06583620582845,317.0000000000073,None
572,N1,100573,bridge,BON PUKUL PARA BOX CULVERT,21.9580321636363,92.0663932818182,3.0,A
573,N1,100574,link,Link,21.9550558521636,92.06710354513174,615.9999999999854,None
574,N1,100575,bridge,SANTI RCC GIDER BRIDGE,21.9520795406909,92.0678138084453,22.4,A
575,N1,100576,link,Link,21.948739456354097,92.06737123469985,752.0000000000095,None
576,N1,100577,bridge,SANTI BOX CULVERT,21.9453993720173,92.0669286609544,1.4,A
577,N1,100578,link,Link,21.940714193732198,92.0647356922658,1163.000000000011,None
578,N1,100579,bridge,BRICK FIELD BOX CULVERT,21.9360290154471,92.0625427235772,4.5,A
579,N1,100580,link,Link,21.9349872284745,92.06210443886366,251.9999999999527,None
580,N1,100581,bridge,BACK FILD BOX CULVERT,21.9339454415019,92.0616661541501,9.3,A
581,N1,100582,link,Link,21.93312705705665,92.0612335560559,216.00000000000819,None
582,N1,100583,bridge,AZIZNAGOR FOREST BOX CULVERT,21.9323086726114,92.0608009579617,4.5,A
583,N1,100584,link,Link,21.931344961305697,92.06024249773085,254.99999999999545,None
584,N1,100585,bridge,AZIZ NOGOR FOREST BOX CULVERT,21.93038125,92.0596840375,4.7,A
585,N1,100586,link,Link,21.9241466052564,92.0597101681517,1338.0000000000223,None
586,N1,100587,bridge,AZIZNAGOR BOX CULVERT,21.9179119605128,92.0597362988034,2.0,A
587,N1,100588,link,Link,21.9173355634247,92.05986311507826,197.00000000000273,None
588,N1,100589,bridge,AZIZ NOGAR BOX CULVERT,21.9167591663366,92.0599899313531,3.0,A
589,N1,100590,link,Link,21.915415943482202,92.06026857016084,358.0000000000041,None
590,N1,100591,bridge,AZIZ NAGOR 1,21.9140727206278,92.0605472089686,4.0,A
591,N1,100592,link,Link,21.9118478163804,92.0605566677915,507.000000000005,None
592,N1,100593,bridge,AZIZ NAGOR 2,21.909622912133,92.0605661266144,9.2,A
593,N1,100594,link,Link,21.900323282033348,92.0601336011525,1991.9999999999618,None
594,N1,100595,bridge,HARBHANG CHOR,21.8910236519337,92.0597010756906,13.64,A
595,N1,100596,link,Link,21.886122586651098,92.05935131023425,1109.0000000000373,None
596,N1,100597,bridge,GHOIL MARA BOX CULVERT,21.8812215213685,92.0590015447779,9.3,A
597,N1,100598,link,Link,21.87817063076295,92.0590556930582,685.9999999999786,None
598,N1,100599,bridge,HARBANG,21.8751197401574,92.0591098413385,3.0,A
599,N1,100600,link,Link,21.86754615994355,92.0596502749485,1716.9999999999845,None
600,N1,100601,bridge,HARBANGCHORA,21.8599725797297,92.0601907085585,56.4,A
601,N1,100602,link,Link,21.85645068489245,92.06057416422394,792.00000000003,None
602,N1,100603,bridge,ALIPUR BOX CULVERT,21.8529287900552,92.0609576198894,14.3,A
603,N1,100604,link,Link,21.8479494321168,92.06227804186955,1194.9999999999932,None
604,N1,100605,bridge,HAR BAG BOX CULVERT,21.8429700741784,92.0635984638497,4.5,A
605,N1,100606,link,Link,21.8385366947325,92.06593602746625,1119.0000000000282,None
606,N1,100607,bridge,ATKOTA,21.8341033152866,92.0682735910828,15.8,A
607,N1,100608,link,Link,21.83106456835755,92.06978857292235,711.9999999999891,None
608,N1,100609,bridge,AKOTA BAZAR BOX CULVERT,21.8280258214285,92.0713035547619,7.3,A
609,N1,100610,link,Link,21.82690450102035,92.0718250914966,276.00000000001046,None
610,N1,100611,bridge,BODOI TOLA RCC GIDER BRIDGE,21.8257831806122,92.0723466282313,46.0,A
611,N1,100612,link,Link,21.82346302783025,92.07318338355469,545.9999999999923,None
612,N1,100613,bridge,BODAITALI BOX CULVERT,21.8211428750483,92.0740201388781,12.4,A
613,N1,100614,link,Link,21.819656067634597,92.07398218711859,336.9999999999891,None
614,N1,100615,bridge,BODOITOLI BOX CULVERT,21.8181692602209,92.0739442353591,14.0,A
615,N1,100616,link,Link,21.810796531392498,92.0755882240898,1822.0000000000027,None
616,N1,100617,bridge,BANIYAR CHORA,21.8034238025641,92.0772322128205,14.0,A
617,N1,100618,link,Link,21.79563890547555,92.07804310963606,1771.9999999999914,None
618,N1,100619,bridge,NOL BELA-1 BOX CULVERT,21.787854008387,92.0788540064516,20.6,A
619,N1,100620,link,Link,21.7874257461935,92.07890166122576,96.99999999997999,None
620,N1,100621,bridge,NOL BELA BOX CULVERT,21.786997484,92.0789493159999,21.0,A
621,N1,100622,link,Link,21.785596407555552,92.0790959257777,318.0000000000405,None
622,N1,100623,bridge,NOLBELA BOX CULVERT,21.7841953311111,92.0792425355555,14.2,B
623,N1,100624,link,Link,21.77886462666665,92.0815785044444,1431.9999999999595,None
624,N1,100625,bridge,DIDDA BAZAR BOX CULVERT,21.7735339222222,92.0839144733333,15.7,A
625,N1,100626,link,Link,21.772564128858498,92.08301221397039,328.0000000000314,None
626,N1,100627,bridge,MATHAMUHURI BRIDGE,21.7715943354948,92.0821099546075,300.0,C
627,N1,100628,link,Link,21.755870476995952,92.08236716458694,3932.9999999999927,None
628,N1,100629,bridge,BANDI BAZAR BOX CULVERT,21.7401466184971,92.0826243745664,9.3,B
629,N1,100630,link,Link,21.739354768823,92.08290600324065,187.99999999998818,None
630,N1,100631,bridge,KUMARIKOOL BOX CULVERT,21.7385629191489,92.0831876319149,14.0,A
631,N1,100632,link,Link,21.735584889353852,92.08346823250155,673.9999999999782,None
632,N1,100633,bridge,PASIYAKALI BOX CULVERT,21.7326068595588,92.0837488330882,5.2,A
633,N1,100634,link,Link,21.73179734552525,92.0837822386435,183.00000000004957,None
634,N1,100635,bridge,PASIYAKALI (2),21.7309878314917,92.0838156441988,38.8,A
635,N1,100636,link,Link,21.72753088279955,92.0836798963374,781.9999999999823,None
636,N1,100637,bridge,HASIRUGIGI,21.7240739341074,92.083544148476,12.6,A
637,N1,100638,link,Link,21.71666265500435,92.08210960440874,1839.999999999975,None
638,N1,100639,bridge,CHOHAJANYA (1),21.7092513759013,92.0806750603415,12.8,A
639,N1,100640,link,Link,21.706040706499,92.07966034275135,789.0000000000441,None
640,N1,100641,bridge,CHOHAJANIYA (2),21.7028300370967,92.0786456251612,9.3,A
641,N1,100642,link,Link,21.68955466351235,92.07772654999064,3121.9999999999573,None
642,N1,100643,bridge,JASJARI BRIDGE,21.676279289928,92.0768074748201,59.6,A
643,N1,100644,link,Link,21.6741921251058,92.07660336400579,473.0000000000132,None
644,N1,100645,bridge,DULAHAJARA (SAFARI PARK),21.6721049602836,92.0763992531915,14.0,A
645,N1,100646,link,Link,21.66752270089895,92.07573544957225,966.0000000000082,None
646,N1,100647,bridge,DULAHAJARA CULVERT,21.6629404415143,92.075071645953,3.5,A
647,N1,100648,link,Link,21.6614973716094,92.07508710621511,322.00000000000273,None
648,N1,100649,bridge,DULAHAJAR BRIDGE,21.6600543017045,92.0751025664772,54.4,A
649,N1,100650,link,Link,21.6554551837636,92.07433224336515,1060.9999999999786,None
650,N1,100651,bridge,BOYRAGIR KHIL,21.6508560658227,92.0735619202531,61.0,C
651,N1,100652,link,Link,21.649470413389402,92.0734455714811,319.0000000000168,None
652,N1,100653,bridge,PAGOLARIBIL,21.6480847609561,92.0733292227091,4.5,A
653,N1,100654,link,Link,21.635309974483498,92.07351634977415,3180.999999999983,None
654,N1,100655,bridge,KHUTAKHALI,21.6225351880109,92.0737034768392,1.45,B
655,N1,100656,link,Link,21.62045592420595,92.07143740721655,667.00000000003,None
656,N1,100657,bridge,Khutakhali Bazar Bridge,21.618376660401,92.0691713375939,44.55,A
657,N1,100658,link,Link,21.612447813701102,92.06573920355225,914.9999999999636,None
658,N1,100659,bridge,FULCHARI (NEWPARA),21.6065189670012,92.0623070695106,7.0,A
659,N1,100660,link,Link,21.60255624857595,92.0620541553583,954.0000000000077,None
660,N1,100661,bridge,FULCHARI CULVERT,21.5985935301507,92.061801241206,9.3,A
661,N1,100662,link,Link,21.5973336137464,92.06160539103485,436.00000000003547,None
662,N1,100663,bridge,FULCHARI BAZAR,21.5960736973421,92.0614095408637,14.0,A
663,N1,100664,link,Link,21.59275233568085,92.06222044592205,576.9999999999982,None
664,N1,100665,bridge,NAPITE KHALI CULVERT,21.5894309740196,92.0630313509804,1.4,A
665,N1,100666,link,Link,21.5885168870098,92.0639680683473,520.9999999999582,None
666,N1,100667,bridge,NAPITE KHALI,21.5876028,92.0649047857142,4.5,C
667,N1,100668,link,Link,21.58533846251705,92.0653103161129,532.0000000000391,None
668,N1,100669,bridge,EAST NAPITL KHAL BOX CULVERT,21.5830741250341,92.0657158465116,2.5,A
669,N1,100670,link,Link,21.578740820662098,92.06823025886814,1044.999999999959,None
670,N1,100671,bridge,NAEK KHALI BOX CULVERT,21.5744075162901,92.0707446712247,12.4,A
671,N1,100672,link,Link,21.56836384258945,92.0702792982049,1522.0000000000482,None
672,N1,100673,bridge,KHODIA BARI PRIMARY BOX CULVERT,21.5623201688888,92.0698139251851,9.5,A
673,N1,100674,link,Link,21.5613122142031,92.06948076259255,255.9999999999718,None
674,N1,100675,bridge,ISLAMABAD KHODIABARI BOX CULVERT,21.5603042595174,92.0691476,4.8,A
675,N1,100676,link,Link,21.5598967553619,92.06904785,113.9999999999759,None
676,N1,100677,bridge,ISLAMABAD KHODIA BARI BOX CULVERT,21.5594892512064,92.0689481,7.0,A
677,N1,100678,link,Link,21.557457431725602,92.0684492122449,633.0000000000382,None
678,N1,100679,bridge,Eidgaon Bazar Bridge,21.5554256122448,92.0679503244898,46.0,A
679,N1,100680,link,Link,21.55124610940105,92.06742284994979,765.9999999999627,None
680,N1,100681,bridge,Goro Bazar Bridge,21.5470666065573,92.0668953754098,44.63,A
681,N1,100682,link,Link,21.53629817304605,92.0661102999142,2315.0000000000546,None
682,N1,100683,bridge,SHAT GOREA PARA BOX CULVERT,21.5255297395348,92.0653252244186,14.0,A
683,N1,100684,link,Link,21.52463148372085,92.06544999215114,205.99999999996044,None
684,N1,100685,bridge,KALIRCHARA BOX CULVERT,21.5237332279069,92.0655747598837,8.0,A
685,N1,100686,link,Link,21.5222520843238,92.0658594114233,338.99999999999864,None
686,N1,100687,bridge,KALIRCHARA BAZAR BOX CULVERT,21.5207709407407,92.0661440629629,15.4,A
687,N1,100688,link,Link,21.5201398749649,92.06640934661655,153.00000000002,None
688,N1,100689,bridge,KALIRCHAR,21.5195088091891,92.0666746302702,5.0,A
689,N1,100690,link,Link,21.516625391151152,92.0680077604181,707.99999999997,None
690,N1,100691,bridge,RASHIDNAGAR,21.5137419731132,92.069340890566,3.0,A
691,N1,100692,link,Link,21.512090835384697,92.07010077301734,417.00000000003,None
692,N1,100693,bridge,ROSHIDNAGAR CULVERT,21.5104396976562,92.0708606554687,2.5,A
693,N1,100694,link,Link,21.508473312560447,92.07208164868506,522.9999999999677,None
694,N1,100695,bridge,DOLERCHARA CULVERT,21.5065069274647,92.0733026419014,7.5,A
695,N1,100696,link,Link,21.501130209864897,92.07549061376835,1365.000000000009,None
696,N1,100697,bridge,ROSHIDNAGAR (2),21.4957534922651,92.0776785856353,14.0,A
697,N1,100698,link,Link,21.49531150331485,92.07800664044194,128.00000000004275,None
698,N1,100699,bridge,"ROSHIDNAGAR U,R CULVERT",21.4948695143646,92.0783346952486,14.1,A
699,N1,100700,link,Link,21.48654129140015,92.08652493659075,2795.9999999999923,None
700,N1,100701,bridge,JOARIANALA CULVERT,21.4782130684357,92.0947151779329,7.2,A
701,N1,100702,link,Link,21.47686475901785,92.0957509145664,382.000000000005,None
702,N1,100703,bridge,JOARIANALA,21.4755164496,92.0967866511999,14.0,A
703,N1,100704,link,Link,21.4746805411793,92.09739961870335,237.99999999999955,None
704,N1,100705,bridge,JORIANALA,21.4738446327586,92.0980125862068,3.0,A
705,N1,100706,link,Link,21.4719500815478,92.09932640471385,528.9999999999964,None
706,N1,100707,bridge,JOARIANALA BAZAR PC GIDER BRIDGE(L),21.470055530337,92.1006402232209,57.6,A
707,N1,100708,link,Link,21.460306232736052,92.10005418323206,2669.999999999959,None
708,N1,100709,bridge,MITA CHARI BOX CULVERT,21.4505569351351,92.0994681432432,9.2,A
709,N1,100710,link,Link,21.44697174881755,92.1003680109073,841.0000000000082,None
