,road,id,model_type,name,lat,lon,length,condition,chainage
1358,N104,101359,sourcesink,Intersection with Z1031,23.0096667,91.3994163,0.0,,0.0
1359,N104,101360,link,Link,23.009514198764002,91.3977824310112,347.175,NaN,0.1745
1360,N104,101361,bridge,Shasaugtachha culvert,23.009361697528,91.3961485620224,3.65,A,0.349
1361,N104,101362,link,Link,23.00933198382015,91.3958302150561,64.825,NaN,0.383
1362,N104,101363,bridge,S.S.SK ROAD SLAB CULVERT,23.0093022701123,91.3955118680898,2.7,B,0.417
1363,N104,101364,link,Link,23.00941503505615,91.38847783404489,1449.6499999999999,NaN,1.1475
1364,N104,100237,intersection,Right to Comilla Left to Chittagong,23.0095278,91.3814438,20.0,,1.878
1365,N104,101366,link,Link,23.0096831099112,91.37780857633135,740.65,NaN,2.254
1366,N104,101367,bridge,PAZGACIA SLAB CULVERT,23.0098384198224,91.3741733526627,2.7,C,2.63
1367,N104,101368,link,Link,23.0073523299112,91.364747327998,2060.2999999999997,NaN,3.6614999999999998
1368,N104,101369,bridge,MATIARA SLAB CULVERT,23.00486624,91.3553213033333,2.7,B,4.693
1369,N104,101370,link,Link,22.994374604999997,91.34765736916665,3186.7000000000003,NaN,6.2875
1370,N104,101371,bridge,SILONIA BOX CVLVERT,22.98388297,91.339993435,1.9,A,7.882
1371,N104,101372,link,Link,22.983509233684202,91.33916723723681,148.3999999999996,NaN,7.9784999999999995
1372,N104,101373,bridge,SILONIA PC GIDER BRIDGE,22.9831354973684,91.3383410394736,87.3,A,8.075
1373,N104,101374,link,Link,22.97785096535085,91.33645026303896,1219.9500000000003,NaN,8.7075
1374,N104,101375,bridge,AMIR GOAN SLAB CULVERT,22.9725664333333,91.3345594866043,2.8,C,9.34
1375,N104,101376,link,Link,22.967364127551,91.33387271039396,1167.1,NaN,9.925
1376,N104,101377,bridge,BAKER BAZAR BOX CULVERT,22.9621618217687,91.3331859341836,3.0,A,10.51
1377,N104,101378,link,Link,22.958386169550998,91.33017226735845,1080.1449999999998,NaN,11.062999999999999
1378,N104,101379,bridge,Matuvhuia Bridge,22.9546105173333,91.3271586005333,48.71,A,11.616
1379,N104,101380,link,Link,22.95099148491665,91.32258191245415,1223.1450000000004,NaN,12.2405
1380,N104,101381,bridge,CHONG ARPULL BOX CULVERT,22.9473724525,91.318005224375,3.0,C,12.865
1381,N104,101382,link,Link,22.9425774463192,91.3084382358899,2352.3,NaN,14.043
1382,N104,101383,bridge,DAGHANBUIYA SLAB CULVERT,22.9377824401384,91.2988712474048,4.4,C,15.221
1383,N104,101384,link,Link,22.93923001758985,91.28861391213215,2183.8,NaN,16.3155
1384,N104,101385,bridge,RAMNAGAR BRIGE,22.9406775950413,91.2783565768595,6.0,A,17.41
1385,N104,101386,link,Link,22.9421469094011,91.27218222035395,1302.7499999999986,NaN,18.063499999999998
1386,N104,101387,bridge,RAMNAGAR SIAB CULVERT,22.9436162237609,91.2660078638484,2.5,A,18.717
1387,N104,101388,link,Link,22.943837595462497,91.2648507296854,235.4500000000021,NaN,18.8385
1388,N104,101389,bridge,RAMNAGAR SLAB CULVERT (3),22.9440589671641,91.2636935955224,12.6,B,18.96
1389,N104,101390,link,Link,22.94793481730295,91.253647644522,2321.15,NaN,20.1245
1390,N104,101391,bridge,BHUYAIN DIGI CULVERT,22.9518106674418,91.2436016935216,3.1,C,21.289
1391,N104,101392,link,Link,22.9544888244709,91.2388469094483,1188.6999999999991,NaN,21.886000000000003
1392,N104,101393,bridge,COLLANDI Bridge,22.9571669815,91.234092125375,7.5,C,22.483
1393,N104,101394,link,Link,22.9572989329744,91.2290571167229,1049.8499999999997,NaN,23.0105
1394,N104,101395,bridge,SANBAG CULVERT,22.9574308844488,91.2240221080708,2.8,B,23.538
1395,N104,101396,link,Link,22.9561907648781,91.21696960905155,1479.3499999999992,NaN,24.279
1396,N104,101397,bridge,SOMIR BAZAR SLAB CULVERT,22.9549506453074,91.2099171100323,2.5,A,25.02
1397,N104,101398,link,Link,22.953807636068298,91.1991555537966,2156.399999999999,NaN,26.0995
1398,N104,101399,bridge,SHIBPUR SLAB CULVERT,22.9526646268292,91.1883939975609,2.7,C,27.179
1399,N104,101400,link,Link,22.95131655962785,91.18227634352539,1272.1000000000024,NaN,27.817999999999998
1400,N104,101401,bridge,BAROPAL SLAB CULVERT,22.9499684924265,91.1761586894899,9.1,A,28.457
1401,N104,101402,link,Link,22.9491448378799,91.1680524515505,1864.9499999999987,NaN,29.3925
1402,N104,101403,bridge,SONYGOFULL CULVERT,22.9483211833333,91.1599462136111,3.0,B,30.328
1403,N104,101404,link,Link,22.94800764166665,91.15479681857025,1025.5000000000011,NaN,30.843
1404,N104,101405,bridge,PASHIMSIB PUR,22.9476941,91.1496474235294,6.0,C,31.358
1405,N104,101406,link,Link,22.9474705771028,91.14635313746561,679.400000000001,NaN,31.700000000000003
1406,N104,101407,bridge,HAZIPUR CULVERT,22.9472470542056,91.1430588514018,3.2,B,32.042
1407,N104,101408,link,Link,22.946599789224003,91.13454549236755,1756.1500000000008,NaN,32.926
1408,N104,101409,bridge,Choumohni Bazar(Left),22.9459525242424,91.1260321333333,20.5,A,33.81
1409,N104,101410,link,Link,22.94552728620655,91.11939723780485,1363.6500000000008,NaN,34.5065
1410,N104,101411,bridge,krimpur Bridge,22.9451020481707,91.1127623422764,38.2,B,35.203
1411,N104,101412,link,Link,22.94288603035905,91.1086079952927,1107.3500000000001,NaN,35.767
1412,N104,101413,bridge,ALIPUR BOX CULVERT,22.9406700125474,91.104453648309,3.1,A,36.331
1413,N104,101414,link,Link,22.938468421190798,91.1043140070274,364.19999999999976,NaN,36.5155
1414,N104,101415,bridge,CONTRACTOR MOSJIDE BOX CULNERT,22.9362668298342,91.1041743657458,6.5,A,36.7
1415,N104,101416,link,Link,22.93524563340135,91.1041714528359,516.1499999999936,NaN,36.960499999999996
1416,N104,101417,bridge,DARMACHPUR CULVERT,22.9342244369685,91.104168539926,3.2,C,37.221
1417,N104,101418,link,Link,22.929951335465347,91.1037071833592,965.1000000000062,NaN,37.709
1418,N104,101419,bridge,MAMZAN BIBO BOX CULVERT,22.9256782339622,91.1032458267924,18.6,B,38.197
1419,N104,101420,link,Link,22.9233458935768,91.1027932563749,539.1999999999972,NaN,38.472
1420,N104,101421,bridge,AKLASPUR CULVERT,22.9210135531914,91.1023406859574,3.0,B,38.747
1421,N104,101422,link,Link,22.91539055303045,91.1019407819352,1239.3999999999999,NaN,39.369
1422,N104,101423,bridge,BARIPOLE BOX,22.9097675528695,91.101540877913,6.2,D,39.991
1423,N104,101424,link,Link,22.9065803148068,91.1007539538402,720.2000000000015,NaN,40.355000000000004
1424,N104,101425,bridge,KABOWA BAZAR BOX CULVERT,22.9033930767441,91.0999670297674,9.4,A,40.719
1425,N104,101426,link,Link,22.88738010216515,91.09843499591815,3659.7999999999993,NaN,42.551500000000004
1426,N104,101427,bridge,TOWN HALL MORE CULVERT,22.8713671275862,91.0969029620689,1.0,C,44.384
1427,N104,101428,link,Link,22.8694054637931,91.09698373103444,452.3000000000031,NaN,44.612
1428,N104,101429,bridge,BOXSI MAZIR BOX CULVERT,22.8674438,91.0970645,6.4,A,44.84
1429,N104,101430,link,Link,22.86596931923075,91.0970110280769,262.54999999999836,NaN,44.974500000000006
1430,N104,101431,bridge,GAPTANG BOX CULVERT,22.8644948384615,91.0969575561538,6.5,A,45.109
1431,N104,101432,link,Link,22.86261398001505,91.096584563371,443.99999999999807,NaN,45.3335
1432,N104,101433,bridge,POKIR PUR BOX CULVERT,22.8607331215686,91.0962115705882,3.5,B,45.558
1433,N104,101434,link,Link,22.853966315378848,91.09661148205085,1780.049999999999,NaN,46.451499999999996
1434,N104,101435,bridge,DATARAHAT RCC GIDER BRIDGE,22.8471995091891,91.0970113935135,10.4,B,47.345
1435,N104,101436,link,Link,22.842857989478247,91.09812801768695,838.7999999999988,NaN,47.7675
1436,N104,101437,bridge,OUTTOR SONAPUR BOX CULVERT,22.8385164697674,91.0992446418604,2.0,A,48.19
1437,N104,101438,link,Link,22.83751033772605,91.09955425930224,225.00000000000387,NaN,48.3035
1438,N104,101439,bridge,UTTOR SONAPUR SLAB CULVERT,22.8365042056847,91.0998638767441,2.0,B,48.417
1439,N104,101440,link,Link,22.8342022679764,91.1002663746747,519.4999999999984,NaN,48.678
1440,N104,101441,bridge,SONAMIPUR BOX CULVERT,22.8319003302681,91.1006688726053,3.0,A,48.939
1441,N104,101442,link,Link,22.82882481513405,91.10105663630264,689.5000000000025,NaN,49.2845
1442,N104,101443,sourcesink,Meet with Z1441& Z1405 at Sonapur.,22.8257493,91.1014444,0.0,,49.63
1443,N105,100019,intersection,"Starts of road from N1,Dhaka teknaf road at Madanpur.",23.6904163,90.5466108,20.0,,0.0
1444,N105,101445,link,Link,23.690512299999952,90.5466641376,7.6,NaN,0.012
1445,N105,101446,bridge,MODONPUR,23.6906082999999,90.5467174752,12.8,C,0.024
1446,N105,101447,link,Link,23.694882674999953,90.5490832876,1066.475,NaN,0.562
1447,N105,101448,bridge,MODONPUR COLLEGE,23.69915705,90.5514491,6.25,A,1.1
1448,N105,101449,link,Link,23.703120527127652,90.55546470301415,1206.825,NaN,1.7065000000000001
1449,N105,101450,bridge,LALADI CULVERT,23.7070840042553,90.5594803060283,6.1,A,2.313
1450,N105,101451,link,Link,23.7115278529897,90.56465292715205,1449.95,NaN,3.0410000000000004
1451,N105,101452,bridge,KHAJLA PUR,23.7159717017241,90.5698255482758,6.0,A,3.769
1452,N105,101453,link,Link,23.72168840618115,90.5764552164251,1865.95,NaN,4.705
1453,N105,101454,bridge,KAZI PARA,23.7274051106382,90.5830848845744,6.1,A,5.641
1454,N105,101455,link,Link,23.72906168007155,90.5849988046634,530.9499999999999,NaN,5.9094999999999995
1455,N105,101456,bridge,BOSTROL CULVERT,23.7307182495049,90.5869127247524,6.0,A,6.178
1456,N105,101457,link,Link,23.75795617475245,90.5778588123762,6612.000000000001,NaN,9.4905
1457,N105,101458,intersection,N2 Dhaka-Sylhet -Jaflong Road,23.7851941,90.5688049,20.0,,12.803
1458,N105,101459,link,Link,23.80098394445,90.56755256515001,3766.8,NaN,14.694
1459,N105,101460,bridge,BRAAMAN,23.8167737889,90.5663002303,10.4,A,16.585
1460,N105,101461,link,Link,23.817657807,90.566065689,197.69999999999953,NaN,16.688000000000002
1461,N105,101462,bridge,BRAMMAN KALY,23.8185418251,90.5658311477,6.2,A,16.791
1462,N105,101463,link,Link,23.82111953079,90.56515471929,592.9000000000002,NaN,17.0905
1463,N105,101464,bridge,SHIMOLIA,23.82369723648,90.56447829088,6.0,A,17.39
1464,N105,101465,link,Link,23.8296335046036,90.56237944544,1450.6999999999996,NaN,18.118000000000002
1465,N105,101466,bridge,MAZIPARA,23.8355697727272,90.5602806,4.6,A,18.846
1466,N105,101467,link,Link,23.836320626511352,90.5542948785714,1523.4499999999987,NaN,19.61
1467,N105,101468,bridge,CHAPRA,23.8370714802955,90.5483091571428,4.5,A,20.374
1468,N105,101469,link,Link,23.8366207003694,90.54718862142849,246.50000000000122,NaN,20.499499999999998
1469,N105,101470,bridge,CHAPRY,23.8361699204433,90.5460680857142,4.5,A,20.625
1470,N105,101471,link,Link,23.83616328196075,90.5425616472049,810.5000000000013,NaN,21.0325
1471,N105,101472,bridge,POLKHAN,23.8361566434782,90.5390552086956,4.5,A,21.44
1472,N105,101473,link,Link,23.83842063633575,90.53699323744635,659.449999999998,NaN,21.772
1473,N105,101474,bridge,GULLEN,23.8406846291933,90.5349312661971,4.6,A,22.104
1474,N105,101475,link,Link,23.84333085266395,90.53248817446016,1054.7000000000023,NaN,22.634
1475,N105,101476,bridge,GOLLAR,23.8459770761346,90.5300450827232,6.0,A,23.164
1476,N105,101477,link,Link,23.8498306485936,90.52659898083525,822.6999999999995,NaN,23.578000000000003
1477,N105,101478,bridge,KEAFON,23.8536842210526,90.5231528789473,4.6,A,23.992
1478,N105,101479,link,Link,23.85563834334655,90.52142635665335,563.6999999999991,NaN,24.2765
1479,N105,101480,bridge,MADANPUR,23.8575924656405,90.5196998343594,6.0,A,24.561
1480,N105,101481,link,Link,23.8646216783715,90.51312301534216,2028.499999999999,NaN,25.628999999999998
1481,N105,101482,bridge,ULAKOLA,23.8716508911025,90.5065461963249,209.0,A,26.697
1482,N105,101483,link,Link,23.873364624177903,90.50564768607344,336.25000000000136,NaN,26.9185
1483,N105,101484,bridge,PATARTEK,23.8750783572533,90.504749175822,4.5,A,27.14
1484,N105,101485,link,Link,23.8769545661508,90.50376547949705,480.49999999999943,NaN,27.3825
1485,N105,101486,bridge,SHAMARSINGH,23.8788307750483,90.5027817831721,4.5,A,27.625
1486,N105,101487,link,Link,23.8823609624636,90.49777873480635,1401.3749999999995,NaN,28.3705
1487,N105,101488,bridge,Ulukhola Bridge,23.8858911498789,90.4927756864406,174.75,A,29.116
1488,N105,101489,link,Link,23.88684347273945,90.4895159386203,662.1249999999989,NaN,29.491999999999997
1489,N105,101490,bridge,NARAYAN ROLI,23.8877957956,90.4862561908,5.0,A,29.868
1490,N105,101491,link,Link,23.8939134559749,90.48409891422125,1739.2499999999998,NaN,30.74
1491,N105,101492,bridge,SHAMMUDDA,23.9000311163498,90.4819416376425,4.5,A,31.612
1492,N105,101493,link,Link,23.903021388595953,90.48056989082124,562.249999999999,NaN,31.894999999999996
1493,N105,101494,bridge,SAMUDAA,23.9060116608421,90.479198144,3.0,A,32.178
1494,N105,101495,link,Link,23.9073963703293,90.47803197475224,412.80000000000393,NaN,32.385999999999996
1495,N105,101496,bridge,SHAMUDDA,23.9087810798165,90.4768658055045,3.4,A,32.594
1496,N105,101497,link,Link,23.9154506333011,90.46995908757364,2159.8000000000015,NaN,33.676
1497,N105,101498,bridge,DIRAJGRAM,23.9221201867857,90.4630523696428,5.0,A,34.758
1498,N105,101499,link,Link,23.92227852464285,90.46272061607141,71.00000000000051,NaN,34.79600000000001
1499,N105,101500,bridge,DIRAJSHRAM,23.9224368625,90.4623888625,5.0,A,34.834
1500,N105,101501,link,Link,23.92325977005595,90.4607735965485,360.99999999999744,NaN,35.019000000000005
1501,N105,101502,bridge,DIRASURAM,23.9240826776119,90.459158330597,13.0,A,35.204
1502,N105,101503,link,Link,23.9257965562686,90.4569328484328,608.9999999999973,NaN,35.5125
1503,N105,101504,bridge,BASURA,23.9275104349253,90.4547073662686,3.0,A,35.821
1504,N105,101505,link,Link,23.934420643128497,90.44627460553134,2293.9999999999995,NaN,36.9705
1505,N105,101506,bridge,JUGITALA,23.9413308513317,90.4378418447941,7.0,A,38.12
1506,N105,101507,link,Link,23.9426267064154,90.43580294803584,526.5000000000013,NaN,38.3865
1507,N105,101508,bridge,MOGORKHAL,23.9439225614991,90.4337640512776,6.0,A,38.653
1508,N105,101509,link,Link,23.94543951722095,90.43046722696376,714.5000000000011,NaN,39.0125
1509,N105,101510,bridge,MONGLEKHAN,23.9469564729428,90.4271704026499,3.0,A,39.372
1510,N105,101511,link,Link,23.94801020119,90.4230349601994,963.0000000000011,NaN,39.855000000000004
1511,N105,101512,bridge,BOGRA,23.9490639294372,90.4188995177489,3.0,A,40.338
1512,N105,101513,link,Link,23.94925588658005,90.4174621213203,293.99999999999704,NaN,40.4865
1513,N105,101514,bridge,BOGRA-2,23.9494478437229,90.4160247248917,3.0,A,40.635
1514,N105,101515,link,Link,23.94987560936145,90.41411703923154,398.00000000000335,NaN,40.835499999999996
1515,N105,101516,bridge,BOGRA-3 BOX CULVERT,23.950303375,90.4122093535714,3.0,A,41.036
1516,N105,101517,link,Link,23.9511975304078,90.4085712411474,690.9999999999955,NaN,41.382999999999996
1517,N105,101518,bridge,NOWZAR,23.9520916858156,90.4049331287234,3.0,A,41.73
1518,N105,101519,link,Link,23.95379280032965,90.40336988584605,585.0000000000009,NaN,42.024
1519,N105,101520,bridge,NOWZAR-2,23.9554939148437,90.4018066429687,3.0,A,42.318
1520,N105,101521,link,Link,23.97251065742185,90.38001442148435,6550.5,NaN,45.593999999999994
1521,N105,101522,sourcesink,"B.Bridge 83 km,Tangail 60 km / End of Road  Intersection at N4 at Joydebpur.",23.9895274,90.3582222,0.0,,48.87
1522,N106,100418,intersection,Start of Road  from Oxygen  More,22.3935552,91.8215827,0.0,,0.0
1523,N106,101524,link,Link,22.3955151234375,91.82080976124999,475.95,NaN,0.2385
1524,N106,101525,bridge,TANARI BOTTOLA CULVERT,22.397475046875,91.8200368225,2.1,C,0.477
1525,N106,101526,link,Link,22.398957336081153,91.81970372044535,338.8999999999999,NaN,0.6475
1526,N106,101527,bridge,TANARI BOX CULVERT,22.4004396252873,91.8193706183907,2.1,C,0.818
1527,N106,101528,link,Link,22.40319311264365,91.81902685534915,615.45,NaN,1.127
1528,N106,101529,bridge,BALUCHARA,22.4059466,91.8186830923076,3.0,A,1.436
1529,N106,101530,link,Link,22.41066104827125,91.818915607191,1074.7,NaN,1.9785
1530,N106,101531,bridge,NOTUN PARA,22.4153754965425,91.8191481220744,17.6,B,2.521
1531,N106,101532,link,Link,22.41879422051095,91.8195779738132,765.2000000000003,NaN,2.909
1532,N106,101533,bridge,AMAR BAZAR,22.4222129444794,91.820007825552,4.0,A,3.297
1533,N106,101534,link,Link,22.423205910963098,91.819907356393,223.34999999999985,NaN,3.4105
1534,N106,101535,bridge,LALIYAR HAT,22.4241988774468,91.819806887234,3.3,C,3.524
1535,N106,101536,link,Link,22.42745704554155,91.81988036861699,731.1000000000004,NaN,3.8915
1536,N106,101537,bridge,BORDIGHIR PAR,22.4307152136363,91.81995385,4.5,C,4.259
1537,N106,101538,link,Link,22.43432017611635,91.82024606622805,804.35,NaN,4.6645
1538,N106,101539,bridge,BORODIGHIR PAR,22.4379251385964,91.8205382824561,8.8,C,5.07
1539,N106,101540,link,Link,22.44102699013725,91.81983617410285,719.5999999999995,NaN,5.4335
1540,N106,101541,bridge,CHOWDIRIR HAT,22.4441288416781,91.8191340657496,6.0,C,5.797
1541,N106,101542,link,Link,22.44761323450685,91.81839706903395,792.0000000000003,NaN,6.1965
1542,N106,101543,bridge,PASHIM CHARAKUL CUL,22.4510976273356,91.8176600723183,8.0,A,6.596
1543,N106,101544,link,Link,22.4521104326261,91.81751315990915,224.89999999999966,NaN,6.7125
1544,N106,101545,bridge,PASHM CHARAKUL BOX CULV,22.4531232379166,91.8173662475,8.2,A,6.829
1545,N106,101546,link,Link,22.4540950420352,91.8172737556181,206.19999999999987,NaN,6.9365
1546,N106,101547,bridge,PASSIM SURAGOL,22.4550668461538,91.8171812637362,9.4,B,7.044
1547,N106,101548,link,Link,22.460163056410202,91.8168082318681,1148.2000000000005,NaN,7.622999999999999
1548,N106,101549,bridge,FATEPUR,22.4652592666666,91.8164352,10.2,A,8.202
1549,N106,101550,link,Link,22.4678794654351,91.8158568365353,598.9499999999994,NaN,8.507
1550,N106,101551,bridge,MODANHAT,22.4704996642036,91.8152784730706,11.9,A,8.812
1551,N106,101552,link,Link,22.47420283499195,91.81431968899196,853.0500000000001,NaN,9.242999999999999
1552,N106,101553,bridge,ALALPARA BOX CUL,22.4779060057803,91.8133609049133,6.0,A,9.674
1553,N106,101554,link,Link,22.483620987241252,91.81065265245664,1473.0999999999997,NaN,10.413
1554,N106,101555,bridge,11 MILE BOX CULVERT,22.4893359687022,91.8079444,3.8,C,11.152
1555,N106,101556,link,Link,22.49230488759115,91.80772827334309,667.3500000000013,NaN,11.489
1556,N106,101557,bridge,DAWANNAGOR CULVERT,22.4952738064801,91.8075121466862,9.5,C,11.826
1557,N106,101558,link,Link,22.4993563900325,91.8145992365506,2120.499999999999,NaN,12.891
1558,N106,101559,bridge,SHAZZAPUR SLAB CULVERT,22.5034389735849,91.821686326415,9.5,B,13.956
1559,N106,101560,link,Link,22.503932015862198,91.8239113108819,378.3200000000009,NaN,14.163499999999999
1560,N106,101561,bridge,Subadaggu Bridge,22.5044250581395,91.8261362953488,63.86,C,14.371
1561,N106,101562,link,Link,22.50562478210005,91.8288815547451,654.9699999999989,NaN,14.722999999999999
1562,N106,101563,bridge,ISAPUR BRIDGE,22.5068245060606,91.8316268141414,34.2,C,15.075
1563,N106,101564,link,Link,22.50861455496825,91.8358551411792,927.2500000000009,NaN,15.5565
1564,N106,101565,bridge,FOUZIA BAZAR BAILY BRIDGE,22.5104046038759,91.840083468217,37.3,C,16.038
1565,N106,101566,link,Link,22.511645974602303,91.8421352361846,489.90000000000106,NaN,16.317500000000003
1566,N106,101567,bridge,SATHDADGAT BRIDGE,22.5128873453287,91.8441870041522,100.9,C,16.597
1567,N106,101568,link,Link,22.5141794042028,91.84536062299915,403.0499999999983,NaN,16.8245
1568,N106,101569,bridge,BODORGONA BOX CUL,22.5154714630769,91.8465342418461,3.0,A,17.052
1569,N106,101570,link,Link,22.515833596959,91.8494999671847,638.1499999999997,NaN,17.377499999999998
1570,N106,101571,bridge,MIARGHATA BRIDGE,22.5161957308411,91.8524656925233,22.7,C,17.703
1571,N106,101572,link,Link,22.517028160733048,91.8554821729443,662.4499999999997,NaN,18.043
1572,N106,101573,bridge,MANGHATA BOX CULVERT,22.517860590625,91.8584986533653,12.4,A,18.383
1573,N106,101574,link,Link,22.518452775,91.85986674230764,306.30000000000007,NaN,18.54
1574,N106,101575,bridge,GOHIRA,22.519044959375,91.86123483125,3.0,A,18.697
1575,N106,101576,link,Link,22.519833022482253,91.86314793309225,335.90000000000094,NaN,18.866
1576,N106,101577,bridge,GOHIRA ARCH MASONARY,22.5206210855895,91.8650610349345,1.2,B,19.035
1577,N106,101578,link,Link,22.5225177759796,91.86813886579685,864.2499999999991,NaN,19.4765
1578,N106,101579,bridge,GORIA STEEL BEEM,22.5244144663697,91.8712166966592,36.3,A,19.918
1579,N106,101580,link,Link,22.52631610233115,91.87347901064666,636.5050000000016,NaN,20.2515
1580,N106,101581,bridge,Boropool Bridge,22.5282177382926,91.8757413246341,24.69,C,20.585
1581,N106,101582,link,Link,22.528273023170648,91.87583400853654,-0.34499999999909114,NaN,20.597
1582,N106,101583,bridge,BOROPUR BRIDGE,22.5283283080487,91.875926692439,24.0,B,20.609
1583,N106,101584,link,Link,22.529958264779047,91.88165181301196,1218.3499999999972,NaN,21.23
1584,N106,101585,bridge,JANANIHAT BRIDGE,22.5315882215094,91.8873769335849,23.3,B,21.851
1585,N106,101586,link,Link,22.53190349452825,91.8884120107547,213.2000000000003,NaN,21.9645
1586,N106,101587,bridge,JALANIR HAT,22.5322187675471,91.8894470879245,4.3,C,22.078
1587,N106,101588,link,Link,22.53235765310125,91.8905564994244,235.35000000000076,NaN,22.197499999999998
1588,N106,101589,bridge,SULTAN PUR CULVERT,22.5324965386554,91.8916659109243,3.0,A,22.317
1589,N106,101590,link,Link,22.5328029197298,91.89410751390716,495.4000000000002,NaN,22.57
1590,N106,101591,bridge,Birilia Steel bridge,22.5331093008042,91.89654911689,18.2,A,22.823
1591,N106,101592,link,Link,22.53328913089855,91.8978345839769,251.55999999999963,NaN,22.9595
1592,N106,101593,bridge,Beroli Bridge,22.5334689609929,91.8991200510638,24.68,C,23.096
1593,N106,101594,link,Link,22.53406270454335,91.90179368257,551.959999999999,NaN,23.380499999999998
1594,N106,101595,bridge,ROYZON BOT TOLA,22.5346564480938,91.9044673140762,9.4,A,23.665
1595,N106,101596,link,Link,22.534809616669847,91.90962404064464,1109.200000000001,NaN,24.225
1596,N106,101597,bridge,GALINAGAR,22.5349627852459,91.9147807672131,12.2,C,24.785
1597,N106,101598,link,Link,22.534906237797202,91.91749213534915,561.9000000000015,NaN,25.070500000000003
1598,N106,101599,bridge,ODIL NOGOR BUS TAND 2,22.5348496903485,91.9202035034852,6.0,C,25.356
1599,N106,101600,link,Link,22.53515802517425,91.92192087174254,355.29999999999956,NaN,25.5375
1600,N106,101601,bridge,POSHIM RAYJON,22.53546636,91.9236382399999,9.4,C,25.719
1601,N106,101602,link,Link,22.5355476742819,91.92432181933505,134.24999999999946,NaN,25.79
1602,N106,101603,bridge,DEOPARA,22.5356289885638,91.9250053986702,6.1,A,25.861
1603,N106,101604,link,Link,22.53750980769885,91.93860143891035,2848.649999999998,NaN,27.2905
1604,N106,101605,bridge,PURBO RAWJAN DALA MUK,22.5393906268339,91.9521974791505,14.6,A,28.72
1605,N106,101606,link,Link,22.539028463416948,91.95416818957526,419.150000000001,NaN,28.936999999999998
1606,N106,101607,bridge,Rauzan dalarmuk Bridge,22.5386663,91.9561389,15.1,A,29.154
1607,N106,101608,link,Link,22.538618926470548,91.95937908823525,665.4500000000007,NaN,29.491500000000002
1608,N106,101609,bridge,GODARPUR ARCH MASONARY,22.5385715529411,91.9626192764705,4.0,D,29.829
1609,N106,101610,link,Link,22.5384127439552,91.96541173516775,522.9999999999989,NaN,30.096
1610,N106,101611,bridge,GODAR PAR,22.5382539349693,91.968204193865,18.0,A,30.363
1611,N106,101612,link,Link,22.53921379544855,91.9686293452572,349.1500000000008,NaN,30.545
1612,N106,101613,bridge,GODAR PAR ARCH,22.5401736559278,91.9690544966494,11.7,A,30.727
1613,N106,101614,link,Link,22.54047275230845,91.9695728972011,169.5499999999984,NaN,30.814999999999998
1614,N106,101615,bridge,1ST CHEEK POST,22.5407718486891,91.9700912977528,1.2,A,30.903
1615,N106,101616,link,Link,22.540903871161,91.97075875056174,137.4000000000018,NaN,30.9735
1616,N106,101617,bridge,CHEEK POST ARSH MASONARY,22.5410358936329,91.9714262033707,6.0,C,31.044
1617,N106,101618,link,Link,22.5411010416017,91.97188693665464,99.75000000000043,NaN,31.0965
1618,N106,101619,bridge,DILBABUNRA,22.5411661895705,91.9723476699386,4.5,A,31.149
1619,N106,101620,link,Link,22.5412007015337,91.97268585736191,77.24999999999952,NaN,31.189500000000002
1620,N106,101621,bridge,AMTULA BOX,22.5412352134969,91.9730240447852,3.0,B,31.23
1621,N106,101622,link,Link,22.54136941273435,91.97386193436441,165.70000000000059,NaN,31.316000000000003
1622,N106,101623,bridge,New para box culvert,22.5415036119718,91.9746998239436,9.6,B,31.402
1623,N106,101624,link,Link,22.54032108493325,91.97853011986649,988.6000000000023,NaN,31.900000000000002
1624,N106,101625,bridge,Morartak,22.5391385578947,91.9823604157894,5.2,C,32.398
1625,N106,101626,link,Link,22.539741051527947,91.98327498853985,254.74999999999798,NaN,32.528000000000006
1626,N106,101627,bridge,MONARTECK CULVERT,22.5403435451612,91.9841895612903,5.3,B,32.658
1627,N106,101628,link,Link,22.5415585149913,91.984778131538,312.3499999999954,NaN,32.816
1628,N106,101629,bridge,CHAIRMAN GHAT BOX CULVERT(R),22.5427734848214,91.9853667017857,2.0,D,32.974
1629,N106,101630,link,Link,22.54335367080575,91.98543865830024,132.50000000000512,NaN,33.0415
1630,N106,101631,bridge,Chairman Gate 2,22.5439338567901,91.9855106148148,3.0,A,33.109
1631,N106,101632,link,Link,22.544357704004803,91.98572261472445,108.99999999999477,NaN,33.165
1632,N106,101633,bridge,CHAIRMAN GATE BOX CULVERT,22.5447815512195,91.9859346146341,3.0,A,33.221
1633,N106,101634,link,Link,22.545716892623602,91.98707902016426,339.75000000000585,NaN,33.391999999999996
1634,N106,101635,bridge,PAHARPARA ARCH MAS,22.5466522340277,91.9882234256944,1.5,A,33.563
1635,N106,101636,link,Link,22.5466257718384,91.9887438505665,123.74999999999767,NaN,33.626000000000005
1636,N106,101637,bridge,BETBUNIA BOX CULVERT,22.5465993096491,91.9892642754386,3.0,A,33.689
1637,N106,101638,link,Link,22.546261037346,91.99004222496855,175.49999999999972,NaN,33.778999999999996
1638,N106,101639,bridge,BETBUNIA ARCH MASONRY,22.5459227650429,91.9908201744985,6.0,A,33.869
1639,N106,101640,link,Link,22.54586704985665,91.99094051833805,21.999999999998693,NaN,33.882999999999996
